MOF,PS_high_mol_kg,PS_high_density_kg_m3,PS_high_mg_g_corrected,PS_high_wt_percent,PS_high_g_L,PS_low_mol_kg,PS_low_density_kg_m3,PS_low_mg_g_corrected,PS_low_wt_percent,PS_low_g_L,TPS_low_mol_kg,TPS_low_density_kg_m3,TPS_low_mg_g_corrected,TPS_low_wt_percent,TPS_low_g_L,UG_PS,UV_PS,UG_TPS,UV_TPS,PS_high_output,PS_low_output,TPS_low_output
XUJCUB,0.0,1898.537292741318,0.0,0.0,0.0,0.0,1898.537292741318,0.0,0.0,0.0,0.0,1898.537292741318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/bienv/raspa_runs/H2_in_MOF/XUJCUB_H2/PS_high/Output/System_0/output_XUJCUB_clean_1.1.1_77.000000_1e+07.data,/home/bienv/raspa_runs/H2_in_MOF/XUJCUB_H2/PS_low/Output/System_0/output_XUJCUB_clean_1.1.1_77.000000_500000.data,/home/bienv/raspa_runs/H2_in_MOF/XUJCUB_H2/TPS_low/Output/System_0/output_XUJCUB_clean_1.1.1_160.000000_500000.data
