MOF,PS_high_mol_kg,PS_high_density_kg_m3,PS_high_mg_g_corrected,PS_high_wt_percent,PS_high_g_L,PS_low_mol_kg,PS_low_density_kg_m3,PS_low_mg_g_corrected,PS_low_wt_percent,PS_low_g_L,TPS_low_mol_kg,TPS_low_density_kg_m3,TPS_low_mg_g_corrected,TPS_low_wt_percent,TPS_low_g_L,UG_PS,UV_PS,UG_TPS,UV_TPS,PS_high_output,PS_low_output,TPS_low_output
XAFFIV,86.5438091313,358.394255037624,174.46193395160503,17.446193395160503,62.52615485100865,23.2747671351,358.394255037624,46.91913757230539,4.691913757230539,16.815549357234183,2.1946266716,358.394255037624,4.424104014745009,0.44241040147450084,1.5855734625734987,12.754279637929963,45.710605493774466,17.003782993686002,60.94058138843515,/home/bienv/raspa_runs/H2_in_MOF/XAFFIV_H2/PS_high/Output/System_0/output_XAFFIV_clean_1.1.1_77.000000_1e+07.data,/home/bienv/raspa_runs/H2_in_MOF/XAFFIV_H2/PS_low/Output/System_0/output_XAFFIV_clean_1.1.1_77.000000_500000.data,/home/bienv/raspa_runs/H2_in_MOF/XAFFIV_H2/TPS_low/Output/System_0/output_XAFFIV_clean_1.1.1_160.000000_500000.data
