MOF,PS_high_mol_kg,PS_high_density_kg_m3,PS_high_mg_g_corrected,PS_high_wt_percent,PS_high_g_L,PS_low_mol_kg,PS_low_density_kg_m3,PS_low_mg_g_corrected,PS_low_wt_percent,PS_low_g_L,TPS_low_mol_kg,TPS_low_density_kg_m3,TPS_low_mg_g_corrected,TPS_low_wt_percent,TPS_low_g_L,UG_PS,UV_PS,UG_TPS,UV_TPS,PS_high_output,PS_low_output,TPS_low_output
VAGMAT,85.7715928214,364.744464588648,172.90523853680386,17.290523853680387,63.066228654678994,23.8557301865,364.744464588648,48.090289368361624,4.809028936836162,17.54066684757621,2.210223747,364.744464588648,4.455545847102361,0.44555458471023607,1.6251356844515246,12.481494916844225,45.52556180710278,16.84496926897015,61.44109297022747,/home/bienv/raspa_runs/H2_in_MOF/VAGMAT_H2/PS_high/PS_high/Output/System_0/output_VAGMAT_clean_1.1.1_77.000000_1e+07.data,/home/bienv/raspa_runs/H2_in_MOF/VAGMAT_H2/PS_low/Output/System_0/output_VAGMAT_clean_1.1.1_77.000000_500000.data,/home/bienv/raspa_runs/H2_in_MOF/VAGMAT_H2/TPS_low/Output/System_0/output_VAGMAT_clean_1.1.1_160.000000_500000.data
