MOF,PS_high_mol_kg,PS_high_density_kg_m3,PS_high_mg_g_corrected,PS_high_wt_percent,PS_high_g_L,PS_low_mol_kg,PS_low_density_kg_m3,PS_low_mg_g_corrected,PS_low_wt_percent,PS_low_g_L,TPS_low_mol_kg,TPS_low_density_kg_m3,TPS_low_mg_g_corrected,TPS_low_wt_percent,TPS_low_g_L,UG_PS,UV_PS,UG_TPS,UV_TPS,PS_high_output,PS_low_output,TPS_low_output
ECOTOG,0.0222298857,1834.748129083974,0.044812781984916006,0.004481278198491601,0.08222016790587265,0.0014000324,1834.748129083974,0.0028222973145120003,0.0002822297314512,0.005178204717519616,0.0002853213,1834.748129083974,0.000575173502244,5.7517350224399996e-05,0.0010552985071408559,0.004199048467040401,0.07704196318835303,0.004423760848267201,0.0811648693987318,/home/bienv/raspa_runs/H2_in_MOF/ECOTOG_H2/PS_high/Output/System_0/output_ECOTOG_clean_1.1.1_77.000000_1e+07.data,/home/bienv/raspa_runs/H2_in_MOF/ECOTOG_H2/PS_low/Output/System_0/output_ECOTOG_clean_1.1.1_77.000000_500000.data,/home/bienv/raspa_runs/H2_in_MOF/ECOTOG_H2/TPS_low/Output/System_0/output_ECOTOG_clean_1.1.1_160.000000_500000.data
